datetime,เกิดเหตุ,temperature_F,humidity_%,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,year
2022-04-27,0,84.04604166666667,77.52041666666666,29.636041666666667,85.0,414.0,104.0,2,0,0,2022
2022-04-28,0,86.055,74.39125,29.635625,87.0,381.0,107.0,3,0,0,2022
2022-04-29,0,82.52458333333333,84.95666666666666,29.64979166666667,86.0,445.0,105.0,4,0,0,2022
2022-04-30,0,81.32416666666667,86.20687500000001,29.634583333333335,92.0,517.0,98.0,5,1,0,2022
2022-05-01,0,80.15895833333333,84.50479166666666,29.775625,92.0,575.0,91.0,6,1,1,2022
2022-05-02,0,81.76270833333334,77.61729166666667,29.730625,90.0,639.0,87.0,0,0,1,2022
2022-05-03,0,80.605625,86.30458333333333,29.719166666666666,90.0,493.0,96.0,1,0,0,2022
2022-05-04,0,79.00958333333334,90.47729166666666,29.778125,105.0,483.0,93.0,2,0,1,2022
2022-05-05,0,80.5,90.39541666666668,29.622708333333332,92.0,414.0,93.0,3,0,0,2022
2022-05-06,0,79.85270833333333,83.17812500000001,29.691666666666666,86.0,446.0,96.0,4,0,0,2022
2022-05-07,0,82.24062500000001,76.82770833333333,29.637291666666666,98.0,537.0,98.0,5,1,0,2022
2022-05-08,1,83.725625,74.77145833333334,29.686666666666667,98.0,485.0,99.0,6,1,0,2022
2022-05-09,2,81.73875,81.52499999999999,29.705,89.0,373.0,100.0,0,0,0,2022
2022-05-10,0,80.00145833333333,88.53604166666666,29.695625000000003,87.0,361.0,109.0,1,0,0,2022
2022-05-11,0,77.56458333333333,93.77187500000001,29.76354166666667,80.0,343.0,107.0,2,0,0,2022
2022-05-12,2,77.74041666666666,93.49583333333334,29.683541666666667,78.0,334.0,103.0,3,0,0,2022
2022-05-13,0,84.605625,76.45854166666668,29.668541666666666,77.0,399.0,100.0,4,0,0,2022
2022-05-14,0,83.59104166666667,82.51875,29.677916666666665,95.0,545.0,94.0,5,1,0,2022
2022-05-15,0,84.060625,81.689375,29.702708333333334,105.0,552.0,88.0,6,1,1,2022
2022-05-16,0,79.795,86.82958333333333,29.721875,93.0,459.0,89.0,0,0,1,2022
2022-05-17,0,82.41791666666667,80.67416666666666,29.696250000000003,83.0,366.0,96.0,1,0,0,2022
2022-05-18,0,82.58,82.71770833333333,29.720416666666665,88.0,341.0,97.0,2,0,0,2022
2022-05-19,0,84.10979166666667,76.31729166666666,29.73375,102.0,351.0,97.0,3,0,0,2022
2022-05-20,1,83.32354166666667,76.83916666666667,29.7075,97.0,449.0,96.0,4,0,0,2022
2022-05-21,0,83.90354166666667,76.26916666666666,29.664583333333336,90.0,535.0,96.0,5,1,0,2022
2022-05-22,0,83.94125,74.806875,29.61208333333333,82.0,418.0,95.0,6,1,0,2022
2022-05-23,0,84.66166666666666,75.90291666666667,29.621666666666666,75.0,394.0,102.0,0,0,0,2022
2022-05-24,0,85.09229166666667,74.011875,29.6875,78.0,353.0,109.0,1,0,0,2022
2022-05-25,1,82.07916666666667,79.77708333333334,29.735208333333333,77.0,394.0,106.0,2,0,0,2022
2022-05-26,0,83.19354166666666,75.55979166666667,29.687916666666666,80.0,399.0,113.0,3,0,0,2022
2022-05-27,0,83.291875,77.49875,29.659166666666668,84.0,366.0,110.0,4,0,0,2022
2022-05-28,0,80.55854166666667,83.95083333333334,29.663124999999997,84.0,412.0,95.0,5,1,0,2022
2022-05-29,0,78.77166666666666,89.6275,29.673333333333332,82.0,426.0,93.0,6,1,0,2022
2022-05-30,0,79.36916666666667,88.94229166666668,29.651666666666667,85.0,372.0,97.0,0,0,0,2022
2022-05-31,1,82.85583333333334,79.35354166666666,29.622708333333335,85.0,357.0,103.0,1,0,0,2022
2022-06-01,0,80.34958333333334,85.64229166666667,29.781666666666666,76.0,361.0,105.0,2,0,0,2022
2022-06-02,0,82.51958333333333,72.203125,29.75708333333333,79.0,355.0,98.0,3,0,0,2022
2022-06-03,0,79.64208333333333,87.92562500000001,29.7025,93.0,451.0,90.0,4,0,1,2022
2022-06-04,0,79.75395833333333,89.41583333333334,29.771041666666665,95.0,461.0,94.0,5,1,0,2022
2022-06-05,0,80.12708333333333,93.13770833333332,29.597291666666667,97.0,430.0,102.0,6,1,0,2022
2022-06-06,0,80.58083333333333,84.94208333333333,29.673541666666665,83.0,370.0,103.0,0,0,0,2022
2022-06-07,0,82.233125,84.43416666666667,29.676666666666666,78.0,335.0,103.0,1,0,0,2022
2022-06-08,0,77.30854166666667,87.813125,29.67833333333333,84.0,367.0,98.0,2,0,0,2022
2022-06-09,0,80.27624999999999,88.58354166666668,29.705416666666665,76.0,344.0,110.0,3,0,0,2022
2022-06-10,0,78.77083333333333,91.54958333333333,29.694791666666664,79.0,312.0,107.0,4,0,0,2022
2022-06-11,0,77.996875,89.55666666666667,29.7675,93.0,333.0,99.0,5,1,0,2022
2022-06-12,1,80.94666666666667,83.57187499999999,29.665833333333335,90.0,356.0,95.0,6,1,0,2022
2022-06-13,0,82.15166666666667,82.31854166666666,29.67895833333333,89.0,412.0,101.0,0,0,0,2022
2022-06-14,0,80.25020833333333,90.20875000000001,29.678124999999998,89.0,403.0,103.0,1,0,0,2022
2022-06-15,0,80.66979166666667,89.67041666666667,29.694999999999997,79.0,366.0,98.0,2,0,0,2022
2022-06-16,0,82.69375000000001,80.77625,29.704791666666665,73.0,363.0,94.0,3,0,0,2022
2022-06-17,0,80.65333333333334,88.39833333333333,29.715416666666666,74.0,420.0,98.0,4,0,0,2022
2022-06-18,0,81.36104166666667,82.34833333333333,29.711249999999996,84.0,479.0,105.0,5,1,0,2022
2022-06-19,0,81.35666666666667,83.53395833333333,29.682083333333335,81.0,513.0,103.0,6,1,0,2022
2022-06-20,0,82.014375,84.855625,29.633333333333336,77.0,448.0,97.0,0,0,0,2022
2022-06-21,0,81.73916666666666,81.986875,29.631249999999998,75.0,421.0,101.0,1,0,0,2022
2022-06-22,1,83.24083333333333,78.02624999999999,29.6775,85.0,382.0,100.0,2,0,0,2022
2022-06-23,0,79.6875,89.33395833333333,29.705624999999998,94.0,369.0,101.0,3,0,0,2022
2022-06-24,0,79.97958333333334,81.88312499999999,29.691041666666667,89.0,351.0,107.0,4,0,0,2022
2022-06-25,0,82.630625,76.20083333333334,29.6375,94.0,410.0,112.0,5,1,0,2022
2022-06-26,0,82.19375000000001,81.12020833333334,29.663541666666664,96.0,434.0,104.0,6,1,0,2022
2022-06-27,0,83.77604166666667,79.56041666666667,29.672291666666666,94.0,435.0,100.0,0,0,0,2022
2022-06-28,0,84.12729166666666,78.93020833333334,29.652708333333333,89.0,426.0,105.0,1,0,0,2022
2022-06-29,1,84.34666666666666,76.33458333333333,29.609166666666667,84.0,420.0,110.0,2,0,0,2022
2022-06-30,1,80.52979166666667,84.41666666666667,29.6075,91.0,417.0,105.0,3,0,0,2022
2022-07-01,1,81.10979166666667,82.274375,29.788541666666664,82.0,466.0,98.0,4,0,0,2022
2022-07-02,0,81.75125,78.09125,29.756041666666665,86.0,448.0,96.0,5,1,0,2022
2022-07-03,0,81.50270833333333,83.78020833333333,29.705624999999998,95.0,410.0,93.0,6,1,0,2022
2022-07-04,0,82.24083333333333,82.52583333333332,29.738958333333333,86.0,405.0,94.0,0,0,0,2022
2022-07-05,0,80.9375,90.94645833333334,29.594583333333333,79.0,369.0,102.0,1,0,0,2022
2022-07-06,0,81.27270833333334,83.72333333333334,29.6825,79.0,308.0,106.0,2,0,0,2022
2022-07-07,0,83.79,80.60583333333334,29.670416666666668,84.0,345.0,108.0,3,0,0,2022
2022-07-08,0,81.49041666666666,80.2675,29.645416666666666,96.0,380.0,105.0,4,0,0,2022
2022-07-09,0,81.89229166666667,79.121875,29.715625,101.0,389.0,101.0,5,1,0,2022
2022-07-10,0,77.83333333333333,91.18187499999999,29.713125,100.0,432.0,103.0,6,1,0,2022
2022-07-11,0,79.22166666666666,86.31083333333333,29.756874999999997,100.0,451.0,101.0,0,0,0,2022
2022-07-12,1,80.87354166666667,84.43395833333334,29.679374999999997,99.0,600.0,93.0,1,0,0,2022
2022-07-13,0,81.34729166666666,82.77270833333333,29.62125,104.0,698.0,81.0,2,0,1,2022
2022-07-14,0,82.71208333333333,81.630625,29.617708333333336,103.0,639.0,84.0,3,0,1,2022
2022-07-15,0,83.89020833333333,77.24291666666666,29.632916666666663,95.0,599.0,92.0,4,0,1,2022
2022-07-16,0,83.11895833333334,81.67395833333333,29.656458333333333,91.0,496.0,96.0,5,1,0,2022
2022-07-17,0,80.600625,88.14729166666666,29.68958333333333,103.0,461.0,86.0,6,1,0,2022
2022-07-18,0,83.64125,78.85458333333334,29.65416666666667,101.0,437.0,91.0,0,0,0,2022
2022-07-19,0,82.31625,78.323125,29.638125000000002,92.0,466.0,91.0,1,0,0,2022
2022-07-20,0,83.06645833333333,76.96791666666667,29.645,87.0,410.0,97.0,2,0,0,2022
2022-07-21,0,82.02875,83.52583333333332,29.67375,89.0,378.0,94.0,3,0,0,2022
2022-07-22,0,82.89041666666667,82.89979166666667,29.708125,86.0,388.0,92.0,4,0,0,2022
2022-07-23,0,81.920625,82.03791666666667,29.690416666666668,89.0,386.0,94.0,5,1,0,2022
2022-07-24,0,82.064375,81.3,29.647916666666664,87.0,411.0,96.0,6,1,0,2022
2022-07-25,0,82.29770833333333,81.420625,29.64708333333333,91.0,419.0,98.0,0,0,0,2022
2022-07-26,0,80.98270833333333,85.43833333333333,29.645208333333333,98.0,396.0,99.0,1,0,0,2022
2022-07-27,0,81.986875,80.89791666666666,29.635625,97.0,538.0,92.0,2,0,0,2022
2022-07-28,0,80.45854166666666,87.18791666666668,29.642916666666665,122.0,655.0,83.0,3,0,1,2022
2022-07-29,0,83.35375,78.54166666666667,29.637708333333332,103.0,650.0,89.0,4,0,1,2022
2022-07-30,0,81.16166666666668,87.47520833333334,29.647291666666664,97.0,513.0,101.0,5,1,0,2022
2022-07-31,0,83.09645833333333,80.69666666666667,29.61,96.0,545.0,96.0,6,1,0,2022
2022-08-01,0,81.655,82.22104166666666,29.784166666666668,102.0,527.0,97.0,0,0,0,2022
2022-08-02,1,81.793125,82.141875,29.738125,94.0,388.0,102.0,1,0,0,2022
2022-08-03,0,80.04541666666667,86.39833333333333,29.699375,90.0,364.0,101.0,2,0,0,2022
2022-08-04,0,81.30708333333332,83.82416666666667,29.734375,81.0,347.0,98.0,3,0,0,2022
2022-08-05,0,82.11416666666666,88.711875,29.596666666666668,79.0,388.0,97.0,4,0,0,2022
2022-08-06,1,80.58104166666666,85.80479166666667,29.685208333333335,87.0,455.0,91.0,5,1,0,2022
2022-08-07,0,83.98145833333334,80.15729166666667,29.65875,88.0,465.0,92.0,6,1,0,2022
2022-08-08,0,81.94104166666666,83.25229166666666,29.648125000000004,81.0,414.0,97.0,0,0,0,2022
2022-08-09,1,80.56583333333333,82.79708333333333,29.741666666666664,86.0,341.0,99.0,1,0,0,2022
2022-08-10,0,79.13333333333334,87.00770833333333,29.724999999999998,91.0,341.0,101.0,2,0,0,2022
2022-08-11,0,81.94104166666666,80.41604166666666,29.744375,90.0,429.0,101.0,3,0,0,2022
2022-08-12,0,75.83708333333333,95.99229166666667,29.704791666666665,96.0,517.0,93.0,4,0,1,2022
2022-08-13,0,82.95666666666666,78.468125,29.676875,109.0,428.0,93.0,5,1,0,2022
2022-08-14,0,81.84979166666666,79.95291666666667,29.689166666666665,106.0,388.0,97.0,6,1,0,2022
2022-08-15,0,81.6575,78.15666666666667,29.70104166666667,95.0,332.0,108.0,0,0,0,2022
2022-08-16,0,79.74625,85.885625,29.69729166666667,91.0,379.0,107.0,1,0,0,2022
2022-08-17,0,81.72770833333333,80.78750000000001,29.687083333333334,85.0,437.0,106.0,2,0,0,2022
2022-08-18,0,83.376875,77.34291666666667,29.671041666666667,93.0,447.0,105.0,3,0,0,2022
2022-08-19,0,81.89791666666666,81.41458333333334,29.67375,97.0,391.0,103.0,4,0,0,2022
2022-08-20,0,83.48916666666666,74.93124999999999,29.66416666666667,82.0,392.0,103.0,5,1,0,2022
2022-08-21,0,79.924375,79.57583333333334,29.66875,74.0,418.0,99.0,6,1,0,2022
2022-08-22,0,81.80104166666666,75.29541666666667,29.676666666666666,80.0,448.0,99.0,0,0,0,2022
2022-08-23,0,80.01145833333334,81.89979166666667,29.687708333333333,82.0,416.0,105.0,1,0,0,2022
2022-08-24,0,82.22020833333333,77.8525,29.652083333333334,82.0,400.0,99.0,2,0,0,2022
2022-08-25,0,83.05479166666667,76.87875,29.626875,83.0,387.0,90.0,3,0,0,2022
2022-08-26,0,82.596875,77.28958333333334,29.651875,87.0,356.0,102.0,4,0,0,2022
2022-08-27,0,79.85458333333334,87.96333333333332,29.67625,105.0,436.0,101.0,5,1,0,2022
2022-08-28,0,79.905,86.01145833333334,29.661041666666666,98.0,500.0,88.0,6,1,0,2022
2022-08-29,0,80.26708333333333,87.90520833333333,29.667083333333334,87.0,466.0,95.0,0,0,0,2022
2022-08-30,0,81.761875,84.11354166666666,29.675833333333333,83.0,374.0,104.0,1,0,0,2022
2022-08-31,0,80.52625,86.151875,29.653958333333335,86.0,365.0,105.0,2,0,0,2022
2022-09-01,1,80.44875,81.63437499999999,29.75854166666667,95.0,420.0,111.0,3,0,0,2022
2022-09-02,0,82.59875,79.03916666666667,29.733333333333334,100.0,445.0,112.0,4,0,0,2022
2022-09-03,0,81.41770833333334,82.65375,29.686666666666667,88.0,500.0,103.0,5,1,0,2022
2022-09-04,0,81.85041666666667,81.69875,29.713958333333334,83.0,460.0,99.0,6,1,0,2022
2022-09-05,0,80.68145833333334,91.995625,29.633750000000003,88.0,383.0,103.0,0,0,0,2022
2022-09-06,0,82.29166666666667,81.42604166666666,29.672291666666666,88.0,357.0,98.0,1,0,0,2022
2022-09-07,0,84.24083333333333,77.97895833333332,29.627291666666665,84.0,384.0,102.0,2,0,0,2022
2022-09-08,0,82.57520833333334,80.00479166666666,29.653125000000003,80.0,388.0,106.0,3,0,0,2022
2022-09-09,1,82.57583333333334,78.16145833333333,29.73645833333333,73.0,445.0,104.0,4,0,0,2022
2022-09-10,0,77.68729166666667,91.37895833333333,29.751666666666665,87.0,487.0,102.0,5,1,0,2022
2022-09-11,1,79.2725,91.57145833333334,29.74229166666667,85.0,446.0,103.0,6,1,0,2022
2022-09-12,0,74.04166666666667,97.125,29.708333333333332,85.0,391.0,95.0,0,0,0,2022
2022-09-13,0,80.46854166666667,82.21479166666667,29.730625,81.0,360.0,100.0,1,0,0,2022
2022-09-14,0,80.74625,80.72354166666666,29.766875,75.0,342.0,100.0,2,0,0,2022
2022-09-15,0,81.443125,77.385,29.75583333333333,78.0,364.0,102.0,3,0,0,2022
2022-09-16,0,79.70958333333333,85.38270833333333,29.702916666666667,84.0,464.0,105.0,4,0,0,2022
2022-09-17,0,82.76666666666667,77.72,29.682916666666667,87.0,521.0,103.0,5,1,0,2022
2022-09-18,0,81.44229166666666,80.62125,29.719166666666666,95.0,489.0,98.0,6,1,0,2022
2022-09-19,0,82.77708333333334,75.50916666666667,29.72520833333333,104.0,392.0,103.0,0,0,0,2022
2022-09-20,0,79.19854166666667,84.84625,29.717916666666667,101.0,361.0,111.0,1,0,0,2022
2022-09-21,0,80.6375,82.42395833333333,29.68875,89.0,350.0,104.0,2,0,0,2022
2022-09-22,0,78.7175,83.55895833333334,29.6975,83.0,388.0,102.0,3,0,0,2022
2022-09-23,0,79.63833333333334,83.41687499999999,29.694791666666664,80.0,425.0,106.0,4,0,0,2022
2022-09-24,1,81.093125,79.41291666666667,29.66541666666667,86.0,446.0,103.0,5,1,0,2022
2022-09-25,1,80.674375,82.39520833333333,29.67,99.0,456.0,108.0,6,1,0,2022
2022-09-26,0,83.33895833333334,74.94145833333333,29.669375000000002,88.0,443.0,105.0,0,0,0,2022
2022-09-27,2,81.111875,82.27895833333334,29.661041666666666,80.0,375.0,110.0,1,0,0,2022
2022-09-28,0,77.95958333333333,91.56979166666667,29.628125,76.0,383.0,111.0,2,0,0,2022
2022-09-29,0,79.5625,88.27666666666666,29.616874999999997,80.0,392.0,109.0,3,0,0,2022
2022-09-30,0,79.50354166666666,86.85104166666667,29.675,88.0,327.0,104.0,4,0,0,2022
2022-10-01,0,79.52833333333334,81.65041666666666,29.781875,89.0,415.0,101.0,5,1,0,2022
2022-10-02,0,81.24395833333334,78.82625,29.727083333333336,86.0,431.0,98.0,6,1,0,2022
2022-10-03,0,83.5125,76.24062500000001,29.674791666666668,83.0,412.0,92.0,0,0,0,2022
2022-10-04,0,82.74249999999999,78.74416666666666,29.68958333333333,82.0,365.0,103.0,1,0,0,2022
2022-10-05,1,82.64999999999999,85.26125,29.641875,69.0,428.0,107.0,2,0,0,2022
2022-10-06,0,80.62125,88.56041666666665,29.692916666666665,78.0,400.0,105.0,3,0,0,2022
2022-10-07,0,83.09104166666667,80.211875,29.643541666666664,93.0,479.0,106.0,4,0,0,2022
2022-10-08,0,83.93479166666667,75.13541666666667,29.639583333333334,98.0,481.0,104.0,5,1,0,2022
2022-10-09,0,82.373125,77.54,29.726041666666664,101.0,476.0,94.0,6,1,0,2022
2022-10-10,0,77.67791666666666,92.63145833333334,29.767916666666665,88.0,450.0,87.0,0,0,0,2022
2022-10-11,1,77.46395833333334,93.90666666666668,29.735625,91.0,479.0,91.0,1,0,0,2022
2022-10-12,0,76.11520833333334,96.2575,29.686041666666668,85.0,490.0,101.0,2,0,0,2022
2022-10-13,0,78.23708333333333,87.67,29.7175,100.0,521.0,99.0,3,0,1,2022
2022-10-14,0,80.82729166666667,81.03979166666666,29.683125,108.0,539.0,101.0,4,0,1,2022
2022-10-15,0,80.04187499999999,84.14458333333333,29.661458333333332,89.0,422.0,98.0,5,1,0,2022
2022-10-16,0,77.75708333333334,91.64354166666668,29.726249999999997,89.0,411.0,92.0,6,1,0,2022
2022-10-17,0,81.10083333333334,82.41645833333332,29.723125,97.0,402.0,99.0,0,0,0,2022
2022-10-18,0,77.399375,94.97958333333334,29.698125,99.0,381.0,103.0,1,0,0,2022
2022-10-19,1,78.9475,89.97000000000001,29.682083333333335,88.0,352.0,106.0,2,0,0,2022
2022-10-20,0,79.92229166666667,88.17041666666667,29.698541666666667,90.0,392.0,100.0,3,0,0,2022
2022-10-21,0,80.17270833333333,87.09729166666666,29.734583333333333,86.0,366.0,101.0,4,0,0,2022
2022-10-22,0,80.02666666666667,86.21791666666667,29.771666666666665,83.0,474.0,105.0,5,1,0,2022
2022-10-23,0,79.91854166666667,86.83229166666666,29.7675,88.0,551.0,87.0,6,1,1,2022
2022-10-24,1,79.02291666666666,88.54208333333334,29.75208333333333,89.0,533.0,85.0,0,0,1,2022
2022-10-25,1,81.84520833333333,83.59645833333333,29.737291666666668,84.0,537.0,91.0,1,0,0,2022
2022-10-26,0,79.8125,86.88916666666667,29.718958333333333,84.0,476.0,102.0,2,0,0,2022
2022-10-27,0,78.25020833333333,89.569375,29.691041666666667,87.0,367.0,104.0,3,0,0,2022
2022-10-28,0,79.00979166666666,88.97208333333333,29.661458333333332,91.0,340.0,102.0,4,0,0,2022
2022-10-29,0,81.22895833333332,83.81395833333333,29.65833333333333,96.0,388.0,96.0,5,1,0,2022
2022-10-30,0,80.90916666666666,82.93041666666666,29.675,87.0,422.0,92.0,6,1,0,2022
2022-10-31,1,79.87291666666667,84.13041666666668,29.69604166666667,93.0,398.0,91.0,0,0,0,2022
2022-11-01,0,79.88312499999999,80.50791666666667,29.79375,87.0,351.0,99.0,1,0,0,2022
2022-11-02,0,81.17875,80.29041666666667,29.703958333333333,96.0,364.0,111.0,2,0,0,2022
2022-11-03,1,81.95416666666667,80.16833333333334,29.665000000000003,100.0,380.0,110.0,3,0,0,2022
2022-11-04,0,82.62708333333333,77.73520833333333,29.687083333333334,89.0,452.0,100.0,4,0,0,2022
2022-11-05,1,81.28791666666667,88.00604166666666,29.66875,84.0,586.0,94.0,5,1,0,2022
2022-11-06,0,80.57354166666667,83.87875,29.700208333333332,78.0,497.0,95.0,6,1,0,2022
2022-11-07,1,84.03208333333333,76.36541666666666,29.66,73.0,344.0,102.0,0,0,0,2022
2022-11-08,0,83.32583333333334,77.38083333333334,29.652083333333334,74.0,320.0,108.0,1,0,0,2022
2022-11-09,0,79.375,86.6875,29.724999999999998,78.0,336.0,99.0,2,0,0,2022
2022-11-10,1,79.54166666666667,90.645625,29.756874999999997,82.0,395.0,99.0,3,0,0,2022
2022-11-11,0,76.66979166666667,96.84291666666667,29.726875000000003,94.0,437.0,95.0,4,0,0,2022
2022-11-12,0,78.284375,90.995625,29.707708333333333,92.0,458.0,86.0,5,1,0,2022
2022-11-13,0,78.42791666666666,93.00208333333335,29.683125,88.0,469.0,89.0,6,1,0,2022
2022-11-14,0,77.86104166666667,94.966875,29.686666666666667,87.0,361.0,102.0,0,0,0,2022
2022-11-15,0,79.81166666666667,87.26666666666667,29.6875,90.0,409.0,106.0,1,0,0,2022
2022-11-16,1,79.54520833333333,90.65895833333333,29.665208333333336,88.0,372.0,102.0,2,0,0,2022
2022-11-17,0,79.729375,91.89916666666666,29.673541666666665,81.0,310.0,100.0,3,0,0,2022
2022-11-18,0,79.80145833333333,89.65458333333333,29.700416666666666,81.0,407.0,100.0,4,0,0,2022
2022-11-19,0,79.61333333333333,87.25270833333333,29.68041666666667,97.0,599.0,99.0,5,1,0,2022
2022-11-20,0,77.93770833333333,91.901875,29.64916666666667,96.0,448.0,100.0,6,1,0,2022
2022-11-21,0,80.064375,86.73666666666666,29.633750000000003,78.0,364.0,96.0,0,0,0,2022
2022-11-22,0,79.74833333333333,85.5175,29.646666666666665,74.0,383.0,97.0,1,0,0,2022
2022-11-23,0,78.52312500000001,91.410625,29.659583333333334,80.0,386.0,101.0,2,0,0,2022
2022-11-24,0,80.064375,83.87645833333333,29.67958333333333,90.0,389.0,99.0,3,0,0,2022
2022-11-25,0,81.15666666666667,83.53958333333334,29.7075,92.0,481.0,93.0,4,0,0,2022
2022-11-26,0,80.17104166666667,87.16000000000001,29.71083333333333,83.0,478.0,95.0,5,1,0,2022
2022-11-27,0,80.735,84.42416666666666,29.68958333333333,74.0,432.0,98.0,6,1,0,2022
2022-11-28,0,80.78,83.880625,29.69458333333333,71.0,425.0,104.0,0,0,0,2022
2022-11-29,0,81.82166666666667,82.47354166666666,29.702916666666667,78.0,401.0,105.0,1,0,0,2022
2022-11-30,0,82.25979166666666,81.00833333333334,29.703333333333333,86.0,480.0,106.0,2,0,0,2022
2022-12-01,0,79.91437499999999,75.49166666666666,29.801458333333333,107.0,418.0,108.0,3,0,0,2022
2022-12-02,0,81.54791666666667,78.66145833333333,29.679583333333337,103.0,345.0,98.0,4,0,0,2022
2022-12-03,0,82.24979166666667,81.34291666666667,29.644166666666667,98.0,360.0,93.0,5,1,0,2022
2022-12-04,0,81.723125,82.08395833333334,29.66416666666667,88.0,464.0,85.0,6,1,0,2022
2022-12-05,0,83.65708333333333,78.56645833333333,29.677291666666665,76.0,492.0,90.0,0,0,1,2022
2022-12-06,0,80.49020833333334,85.359375,29.70875,76.0,370.0,103.0,1,0,0,2022
2022-12-07,0,79.19645833333333,86.47083333333335,29.667708333333334,79.0,342.0,108.0,2,0,0,2022
2022-12-08,0,83.00541666666668,80.3025,29.66416666666667,88.0,324.0,109.0,3,0,0,2022
2022-12-09,0,79.23291666666667,86.30125,29.704375,93.0,361.0,100.0,4,0,0,2022
2022-12-10,0,80.09458333333333,86.31645833333333,29.7525,94.0,436.0,92.0,5,1,1,2022
2022-12-11,0,80.43145833333334,88.24125,29.6925,92.0,432.0,89.0,6,1,0,2022
2022-12-12,0,77.62375,92.05395833333334,29.6975,98.0,404.0,89.0,0,0,1,2022
2022-12-13,0,78.64562500000001,90.320625,29.6975,84.0,364.0,99.0,1,0,0,2022
2022-12-14,1,79.31729166666666,83.92999999999999,29.714791666666667,78.0,360.0,108.0,2,0,0,2022
2022-12-15,0,79.85854166666667,84.41145833333333,29.675,74.0,402.0,110.0,3,0,0,2022
2022-12-16,0,82.05916666666667,81.21041666666666,29.645208333333333,85.0,404.0,106.0,4,0,0,2022
2022-12-17,0,77.01979166666666,92.36166666666666,29.672916666666666,89.0,472.0,105.0,5,1,0,2022
2022-12-18,0,73.00333333333333,99.544375,29.669375000000002,93.0,487.0,104.0,6,1,0,2022
2022-12-19,0,74.60125000000001,97.18354166666667,29.678124999999998,85.0,438.0,103.0,0,0,0,2022
2022-12-20,0,77.33520833333334,95.535625,29.67,93.0,432.0,110.0,1,0,0,2022
2022-12-21,0,76.173125,98.77104166666668,29.685625,87.0,414.0,101.0,2,0,0,2022
2022-12-22,0,78.791875,89.100625,29.701875,84.0,366.0,100.0,3,0,0,2022
2022-12-23,0,78.40729166666667,87.58208333333333,29.715416666666666,94.0,391.0,101.0,4,0,0,2022
2022-12-24,0,77.95979166666667,84.02354166666667,29.74208333333333,94.0,464.0,98.0,5,1,0,2022
2022-12-25,1,77.94333333333334,82.53458333333333,29.790000000000003,87.0,382.0,98.0,6,1,0,2022
2022-12-26,0,76.73270833333333,84.88020833333333,29.824375,81.0,339.0,100.0,0,0,0,2022
2022-12-27,0,76.905625,83.33104166666666,29.820833333333336,100.0,370.0,106.0,1,0,0,2022
2022-12-28,0,77.08083333333333,83.76583333333333,29.824166666666667,107.0,419.0,115.0,2,0,0,2022
2022-12-29,0,75.83,85.10104166666666,29.844791666666666,91.0,408.0,105.0,3,0,0,2022
2022-12-30,0,76.40708333333333,83.45604166666666,29.851041666666664,88.0,582.0,85.0,4,0,1,2022
2022-12-31,1,77.50270833333333,84.420625,29.835624999999997,97.0,754.0,85.0,5,1,1,2022
2023-01-01,0,77.88125000000001,80.89416666666666,29.805833333333336,96.0,578.0,84.0,6,1,1,2023
2023-01-02,1,79.376875,82.041875,29.720208333333332,96.0,643.0,91.0,0,0,1,2023
2023-01-03,0,76.5725,93.780625,29.832708333333333,90.0,614.0,91.0,1,0,1,2023
2023-01-04,0,82.69708333333334,72.884375,29.692291666666666,74.0,510.0,105.0,2,0,0,2023
2023-01-05,0,84.31645833333333,80.26083333333334,29.641041666666666,75.0,452.0,112.0,3,0,0,2023
2023-01-06,0,85.18916666666667,72.899375,29.66979166666667,82.0,429.0,105.0,4,0,0,2023
2023-01-07,0,80.76875,82.36541666666666,29.712708333333335,86.0,467.0,104.0,5,1,0,2023
2023-01-08,0,80.61687500000001,85.84875,29.716875,92.0,432.0,101.0,6,1,0,2023
2023-01-09,0,79.98666666666666,86.68,29.715833333333332,81.0,393.0,106.0,0,0,0,2023
2023-01-10,0,84.95479166666667,71.83708333333333,29.73229166666667,73.0,389.0,113.0,1,0,0,2023
2023-01-11,0,79.33166666666666,91.49020833333333,29.748333333333335,83.0,350.0,106.0,2,0,0,2023
2023-01-12,0,79.92229166666667,92.07937499999998,29.720208333333332,83.0,365.0,109.0,3,0,0,2023
2023-01-13,0,80.83875,84.924375,29.750208333333333,82.0,420.0,110.0,4,0,0,2023
2023-01-14,1,80.504375,82.74083333333333,29.720625,88.0,525.0,99.0,5,1,1,2023
2023-01-15,0,81.62083333333332,84.69791666666667,29.69604166666667,93.0,405.0,99.0,6,1,0,2023
2023-01-16,0,80.001875,83.6575,29.741041666666664,81.0,299.0,104.0,0,0,0,2023
2023-01-17,0,77.19687499999999,81.94291666666668,29.770208333333333,82.0,337.0,108.0,1,0,0,2023
2023-01-18,0,78.27354166666667,84.73666666666666,29.787291666666665,98.0,368.0,103.0,2,0,0,2023
2023-01-19,0,79.2475,83.03208333333333,29.772291666666664,104.0,351.0,101.0,3,0,0,2023
2023-01-20,0,76.50166666666667,93.508125,29.754583333333333,93.0,359.0,100.0,4,0,0,2023
